Date,Country,Population,Total_Tests,Total_Cases,Total_Deaths,Total_Recovered,Active_Cases,New Cases,New Deaths,Percentage_Positive
2020/07/23,Suriname,587814,1244,1234,23,774,437,,,0.209930352
2020/07/24,Suriname,587814,1244,1305,23,804,478,,,0.222009003
2020/07/25,Suriname,587814,1244,1381,23,853,505,,,0.234938263
2020/07/26,Suriname,587814,1244,1439,23,890,526,,,0.24480533
2020/07/27,Suriname,587814,1244,1483,24,925,534,,,0.252290691
2020/07/28,Suriname,587814,1331,1510,24,965,521,,,0.25688398
2020/07/29,Suriname,587814,1619,1607,26,1003,578,,,0.273385799
2020/07/30,Suriname,587814,1619,1607,26,1003,578,,,0.273385799
2020/07/31,Suriname,587814,1619,1650,26,1080,544,,,0.280701038
2020/08/01,Suriname,587814,1619,1760,26,1161,573,,,0.299414441
2020/08/02,Suriname,587814,1818,1849,27,1194,628,,,0.314555284
2020/08/03,Suriname,587814,2015,1893,27,1227,639,,,0.322040646
2020/08/04,Suriname,587814,2143,1981,27,1278,676,,,0.337011368
2020/08/05,Suriname,587814,2584,2050,27,1327,696,,,0.348749775
2020/08/06,Suriname,587814,2785,2096,29,1446,621,,,0.356575379
2020/08/07,Suriname,587814,3253,2203,29,1505,669,,,0.374778416
2020/08/08,Suriname,587814,3509,2306,29,1558,719,,,0.392300966
2020/08/09,Suriname,587814,3816,2391,29,1635,727,,,0.406761322
2020/08/10,Suriname,587814,3816,2489,30,1674,785,,,0.423433263
2020/08/11,Suriname,587814,4060,2559,39,1712,808,,,0.435341792
2020/08/12,Suriname,587814,4060,2653,39,1789,825,,,0.451333245
2020/08/13,Suriname,587814,4449,2761,40,1830,891,,,0.469706404
2020/08/14,Suriname,587814,4449,2838,41,1894,903,,,0.482805786
2020/08/15,Suriname,587814,4449,2961,42,1990,929,,,0.503730772
2020/08/16,Suriname,587814,4639,3016,47,2036,933,,,0.513087473
2020/08/17,Suriname,587814,4835,3077,48,2138,891,,,0.523464906
2020/08/18,Suriname,587814,5284,3216,54,2196,966,,,0.547111842
2020/08/19,Suriname,587814,5568,3295,54,2227,1014,,,0.560551467
2020/08/20,Suriname,587814,5889,3366,55,2383,928,,,0.572630118
2020/08/21,Suriname,587814,6167,3460,56,2498,906,,,0.588621571
2020/08/22,Suriname,587814,6642,3569,57,2559,953,,,0.607164851
2020/08/23,Suriname,587814,6796,3607,58,2688,861,,,0.613629481
2020/08/24,Suriname,587814,6929,3632,60,2758,814,,,0.617882527
2020/08/25,Suriname,587814,7186,3698,61,2818,819,,,0.629110569
2020/08/26,Suriname,587814,7337,3724,62,2863,799,,,0.633533737
2020/08/27,Suriname,587814,7613,3793,66,2893,834,,,0.645272144
2020/08/28,Suriname,587814,7837,3848,66,2971,811,,,0.654628845
2020/08/29,Suriname,587814,8309,3954,67,2991,896,,,0.67266176
2020/08/30,Suriname,587814,8546,4009,67,3073,869,,,0.682018462
2020/08/31,Suriname,587814,8616,4034,71,3140,823,,,0.686271508
2020/09/01,Suriname,587814,8881,4089,72,3171,846,,,0.695628209
2020/09/02,Suriname,587814,9216,4149,72,3272,805,,,0.705835519
2020/09/03,Suriname,587814,9580,4215,73,3318,824,,,0.717063561
2020/09/04,Suriname,587814,9812,4252,75,3366,811,,,0.723358069
2020/09/05,Suriname,587814,10210,4320,76,3426,818,,,0.734926354
2020/09/06,Suriname,587814,10298,4346,85,3494,767,,,0.739349522
2020/09/07,Suriname,587814,10372,4360,91,3544,725,,,0.741731228
2020/09/08,Suriname,587814,10672,4419,91,3595,733,,,0.751768417
2020/09/09,Suriname,587814,10874,4447,92,3622,733,,,0.756531828
2020/09/10,Suriname,587814,11137,4477,93,3706,678,,,0.761635483
2020/09/11,Suriname,587814,11387,4529,93,3747,689,,,0.770481819
2020/09/12,Suriname,587814,11729,4579,93,3788,698,,,0.778987911
2020/09/13,Suriname,587814,11762,4582,93,3850,639,,,0.779498277
2020/09/14,Suriname,587814,11918,4611,95,3935,581,,,0.78443181
2020/09/15,Suriname,587814,12100,4625,95,3996,534,,,0.786813516
2020/09/16,Suriname,587814,12205,4645,95,4089,461,,,0.790215953
2020/09/17,Suriname,587814,12462,4671,95,4160,416,,,0.794639121
2020/09/18,Suriname,587814,12643,4691,96,4280,315,,,0.798041557
2020/09/19,Suriname,587814,12811,4709,97,4383,229,,,0.801103751
2020/09/20,Suriname,587814,12865,4723,97,4488,138,,,0.803485456
2020/04/18,Sweden,10113497,74600,13822,1511,550,11761,,,0.13666885
2020/04/19,Sweden,10113497,74600,14385,1540,550,12295,,,0.142235668
2020/04/20,Sweden,10113497,74600,14777,1580,550,12647,,,0.146111676
2020/04/21,Sweden,10113497,94500,15322,1765,550,13007,,,0.151500515
2020/04/22,Sweden,10113497,94500,16004,1937,550,13517,,,0.158243978
2020/04/23,Sweden,10113497,94500,16755,2021,550,14184,,,0.165669699
2020/04/24,Sweden,10113497,94500,17567,2152,550,14865,,,0.173698573
2020/04/25,Sweden,10113497,94500,18177,2192,1005,14980,,,0.179730117
2020/04/26,Sweden,10113497,94500,18640,2194,1005,15441,,,0.184308158
2020/04/27,Sweden,10113497,94500,18926,2274,1005,15647,,,0.187136062
2020/04/28,Sweden,10113497,119500,19621,2355,1005,16261,,,0.194008067
2020/04/29,Sweden,10113497,119500,20302,2462,1005,16835,,,0.200741643
2020/04/30,Sweden,10113497,119500,21092,2586,1005,17501,,,0.208552986
2020/05/01,Sweden,10113497,119500,21520,2653,1005,17862,,,0.212784955
2020/05/02,Sweden,10113497,119500,22082,2669,1005,18633,,,0.218341885
2020/05/03,Sweden,10113497,119500,22317,2679,1005,18633,,,0.220665513
2020/05/04,Sweden,10113497,119500,22721,2769,4074,15878,,,0.224660174
2020/05/05,Sweden,10113497,148500,23216,2854,4074,16288,,,0.229554624
2020/05/06,Sweden,10113497,148500,23918,2941,4074,16903,,,0.236495843
2020/05/07,Sweden,10113497,148500,24623,3040,4971,16612,,,0.243466726
2020/05/08,Sweden,10113497,148500,25265,3175,4971,17119,,,0.249814678
2020/05/09,Sweden,10113497,148500,25921,3220,4971,17730,,,0.25630106
2020/05/10,Sweden,10113497,148500,26322,3225,4971,18126,,,0.260266058
2020/05/11,Sweden,10113497,148500,26670,3256,4971,18443,,,0.263707005
2020/05/12,Sweden,10113497,177500,27272,3313,4971,18988,,,0.269659446
2020/05/13,Sweden,10113497,177500,27909,3460,4971,19478,,,0.27595796
2020/05/14,Sweden,10113497,177500,28582,3529,4971,20082,,,0.282612434
2020/05/15,Sweden,10113497,177500,29207,3646,4971,20590,,,0.288792294
2020/05/16,Sweden,10113497,177500,29677,3674,4971,21032,,,0.293439549
2020/05/17,Sweden,10113497,177500,30143,3679,4971,21493,,,0.298047253
2020/05/18,Sweden,10113497,177500,30377,3698,4971,21708,,,0.300360993
2020/05/19,Sweden,10113497,209900,30799,3743,4971,22085,,,0.304533635
2020/05/20,Sweden,10113497,209900,31523,3831,4971,22721,,,0.311692385
2020/05/21,Sweden,10113497,209900,32172,3871,4971,23330,,,0.318109552
2020/05/22,Sweden,10113497,209900,32809,3925,4971,23913,,,0.324408066
2020/05/23,Sweden,10113497,209900,33188,3992,4971,24225,,,0.328155533
2020/05/24,Sweden,10113497,209900,33459,3998,4971,24490,,,0.330835121
2020/05/25,Sweden,10113497,209900,33843,4029,4971,24843,,,0.334632027
2020/05/26,Sweden,10113497,238800,34440,4125,4971,25344,,,0.34053503
2020/05/27,Sweden,10113497,238800,35088,4220,4971,25897,,,0.346942309
2020/05/28,Sweden,10113497,238800,35727,4266,4971,26490,,,0.353260598
2020/05/29,Sweden,10113497,238800,36476,4350,4971,27155,,,0.360666543
2020/05/30,Sweden,10113497,238800,37113,4395,4971,27747,,,0.366965057
2020/05/31,Sweden,10113497,238800,37542,4395,4971,28176,,,0.371206913
2020/06/01,Sweden,10113497,238800,37814,4403,4971,28440,,,0.373896388
2020/04/18,Switzerland,8668895,216400,27404,1368,17100,8936,,,0.316118721
2020/04/19,Switzerland,8668895,221263,27740,1393,17800,8547,,,0.319994648
2020/04/20,Switzerland,8668895,224442,27944,1429,18600,7915,,,0.322347889
2020/04/21,Switzerland,8668895,227554,28063,1478,19400,7185,,,0.323720613
2020/04/22,Switzerland,8668895,227554,28268,1509,19900,6859,,,0.326085389
2020/04/23,Switzerland,8668895,227554,28496,1549,20600,6347,,,0.328715482
2020/04/24,Switzerland,8668895,235252,28677,1589,21000,6088,,,0.330803407
2020/04/25,Switzerland,8668895,245300,28894,1599,21300,5995,,,0.333306609
2020/04/26,Switzerland,8668895,245300,29061,1610,21800,5651,,,0.335233037
2020/04/27,Switzerland,8668895,245300,29164,1665,22200,5299,,,0.336421193
2020/04/28,Switzerland,8668895,256500,29264,1699,22600,4965,,,0.337574743
2020/04/29,Switzerland,8668895,260500,29407,1716,22600,5091,,,0.339224319
2020/04/30,Switzerland,8668895,266200,29586,1737,23400,4449,,,0.341289172
2020/05/01,Switzerland,8668895,271500,29705,1754,23900,4051,,,0.342661896
2020/05/02,Switzerland,8668895,280220,29817,1762,24500,3643,,,0.343953872
2020/05/03,Switzerland,8668895,280220,29905,1762,24500,3643,,,0.344968995
2020/05/04,Switzerland,8668895,282750,29981,1784,25200,2997,,,0.345845693
2020/05/05,Switzerland,8668895,286403,30009,1795,25400,2814,,,0.346168687
2020/05/06,Switzerland,8668895,290365,30060,1805,25700,2555,,,0.346756997
2020/05/07,Switzerland,8668895,290365,30126,1810,25900,2416,,,0.34751834
2020/05/08,Switzerland,8668895,301675,30207,1823,26100,2284,,,0.348452715
2020/05/09,Switzerland,8668895,306223,30251,1830,26400,2021,,,0.348960277
2020/05/10,Switzerland,8668895,309595,30305,1833,26600,1872,,,0.349583194
2020/05/11,Switzerland,8668895,312813,30344,1845,26800,1699,,,0.350033078
2020/05/12,Switzerland,8668895,316852,30380,1867,26800,1713,,,0.350448356
2020/05/13,Switzerland,8668895,322084,30413,1870,27100,1443,,,0.350829027
2020/05/14,Switzerland,8668895,328163,30463,1872,27100,1491,,,0.351405802
2020/05/15,Switzerland,8668895,334274,30514,1878,27100,1536,,,0.351994112
2020/05/16,Switzerland,8668895,339364,30572,1879,27400,1293,,,0.352663171
2020/05/17,Switzerland,8668895,343359,30587,1881,27500,1206,,,0.352836203
2020/05/18,Switzerland,8668895,345760,30597,1886,27600,1111,,,0.352951558
2020/05/19,Switzerland,8668895,350099,30618,1891,27700,1027,,,0.353193804
2020/05/20,Switzerland,8668895,355393,30658,1892,27800,966,,,0.353655224
2020/05/21,Switzerland,8668895,361692,30694,1898,27900,896,,,0.354070501
2020/05/22,Switzerland,8668895,364321,30707,1903,27900,904,,,0.354220463
2020/05/23,Switzerland,8668895,367037,30725,1905,28000,820,,,0.354428102
2020/05/24,Switzerland,8668895,370464,30736,1906,28100,730,,,0.354554992
2020/05/25,Switzerland,8668895,372146,30746,1913,28200,633,,,0.354670347
2020/05/26,Switzerland,8668895,375115,30761,1915,28200,646,,,0.35484338
2020/05/27,Switzerland,8668895,380671,30776,1917,28300,559,,,0.355016412
2020/05/28,Switzerland,8668895,385822,30796,1919,28300,577,,,0.355247122
2020/05/29,Switzerland,8668895,390697,30828,1919,28300,609,,,0.355616258
2020/05/30,Switzerland,8668895,394717,30845,1919,28400,526,,,0.355812361
2020/05/31,Switzerland,8668895,397691,30862,1920,28500,442,,,0.356008465
2020/06/01,Switzerland,8668895,399215,30871,1920,28500,451,,,0.356112284
2020/06/02,Switzerland,8668895,400793,30874,1920,28500,454,,,0.356146891
2020/06/03,Switzerland,8668895,404071,30893,1921,28600,372,,,0.356366065
2020/06/04,Switzerland,8668895,409450,30913,1921,28600,392,,,0.356596775
2020/06/05,Switzerland,8668895,415915,30936,1921,28600,415,,,0.356862091
2020/06/06,Switzerland,8668895,419980,30956,1921,28700,335,,,0.357092801
2020/06/07,Switzerland,8668895,423468,30965,1921,28700,344,,,0.357196621
2020/06/08,Switzerland,8668895,425154,30972,1923,28700,349,,,0.357277369
2020/06/09,Switzerland,8668895,428973,30988,1934,28700,354,,,0.357461937
2020/06/10,Switzerland,8668895,435458,31011,1936,28700,375,,,0.357727254
2020/06/11,Switzerland,8668895,441628,31044,1937,28800,307,,,0.358107925
2020/06/12,Switzerland,8668895,447617,31063,1938,28800,325,,,0.358327099
2020/06/13,Switzerland,8668895,453745,31094,1938,28800,356,,,0.3586847
2020/06/14,Switzerland,8668895,458933,31117,1938,28800,379,,,0.358950016
2020/06/15,Switzerland,8668895,461128,31131,1939,28900,292,,,0.359111513
2020/06/16,Switzerland,8668895,465722,31154,1954,28900,300,,,0.359376829
2020/06/17,Switzerland,8668895,475224,31187,1956,28900,331,,,0.359757501
2020/06/18,Switzerland,8668895,485948,31200,1956,28900,344,,,0.359907462
2020/06/19,Switzerland,8668895,493843,31235,1956,28900,379,,,0.360311205
2020/06/20,Switzerland,8668895,502371,31243,1956,28900,387,,,0.360403489
2020/06/21,Switzerland,8668895,507736,31292,1956,29000,336,,,0.360968728
2020/06/22,Switzerland,8668895,509600,31310,1956,29000,354,,,0.361176367
2020/06/23,Switzerland,8668895,515125,31332,1956,29000,376,,,0.361430148
2020/06/24,Switzerland,8668895,523909,31376,1958,29000,418,,,0.361937709
2020/06/25,Switzerland,8668895,534490,31428,1958,29000,470,,,0.362537555
2020/06/26,Switzerland,8668895,545177,31486,1962,29000,524,,,0.363206614
2020/06/27,Switzerland,8668895,555315,31555,1962,29100,493,,,0.364002563
2020/06/28,Switzerland,8668895,562909,31617,1962,29100,555,,,0.364717764
2020/06/29,Switzerland,8668895,566594,31652,1962,29100,590,,,0.365121506
2020/06/30,Switzerland,8668895,572664,31714,1963,29200,551,,,0.365836707
2020/07/01,Switzerland,8668895,583928,31851,1965,29200,686,,,0.36741707
2020/07/02,Switzerland,8668895,599105,31967,1965,29200,802,,,0.368755187
2020/07/03,Switzerland,8668895,614283,32101,1965,29200,936,,,0.370300944
2020/07/04,Switzerland,8668895,624396,32198,1965,29200,1033,,,0.371419887
2020/07/05,Switzerland,8668895,624396,32268,1965,29300,1003,,,0.372227372
2020/07/06,Switzerland,8668895,636397,32315,1965,29300,1050,,,0.37276954
2020/07/07,Switzerland,8668895,641982,32369,1966,29300,1103,,,0.373392457
2020/07/08,Switzerland,8668895,652413,32498,1966,29400,1132,,,0.374880536
2020/07/09,Switzerland,8668895,661362,32586,1966,29400,1220,,,0.375895659
2020/07/10,Switzerland,8668895,670484,32690,1966,29400,1324,,,0.377095351
2020/07/11,Switzerland,8668895,678679,32817,1968,29500,1349,,,0.378560359
2020/07/12,Switzerland,8668895,683873,32883,1968,29600,1315,,,0.379321701
2020/07/13,Switzerland,8668895,686349,32946,1968,29600,1378,,,0.380048438
2020/07/14,Switzerland,8668895,690701,33016,1968,29800,1248,,,0.380855922
2020/07/15,Switzerland,8668895,700326,33148,1968,29800,1380,,,0.382378608
2020/07/16,Switzerland,8668895,708370,33290,1969,29900,1421,,,0.384016648
2020/07/17,Switzerland,8668895,715487,33382,1969,29900,1513,,,0.385077914
2020/07/18,Switzerland,8668895,722116,33492,1969,29900,1623,,,0.386346818
2020/07/19,Switzerland,8668895,726806,33591,1969,30300,1322,,,0.387488832
2020/07/20,Switzerland,8668895,728292,33634,1971,30300,1363,,,0.387984859
2020/07/21,Switzerland,8668895,732835,33742,1972,30300,1470,,,0.389230692
2020/07/22,Switzerland,8668895,739616,33883,1972,30500,1411,,,0.390857197
2020/07/23,Switzerland,8668895,746658,34000,1975,30500,1525,,,0.39220685
2020/07/24,Switzerland,8668895,753333,34154,1977,30500,1677,,,0.393983316
2020/07/25,Switzerland,8668895,758836,34302,1977,30500,1825,,,0.39569057
2020/07/26,Switzerland,8668895,758836,34412,1977,30700,1735,,,0.396959474
2020/07/27,Switzerland,8668895,764894,34477,1978,30900,1599,,,0.397709281
2020/07/28,Switzerland,8668895,769622,34609,1978,31000,1631,,,0.399231967
2020/07/29,Switzerland,8668895,777631,34802,1979,31100,1723,,,0.401458317
2020/07/30,Switzerland,8668895,784786,35022,1980,31100,1942,,,0.403996126
2020/07/31,Switzerland,8668895,791725,35232,1981,31100,2151,,,0.40641858
2020/08/01,Switzerland,8668895,797933,35412,1981,31300,2131,,,0.40849497
2020/08/02,Switzerland,8668895,801742,35550,1981,31500,2069,,,0.410086868
2020/08/03,Switzerland,8668895,803725,35616,1981,31500,2135,,,0.410848211
2020/08/04,Switzerland,8668895,808031,35746,1981,31600,2165,,,0.412347825
2020/08/05,Switzerland,8668895,815937,35927,1984,31600,2343,,,0.41443575
2020/08/06,Switzerland,8668895,822764,36108,1985,31600,2523,,,0.416523675
2020/08/07,Switzerland,8668895,829158,36269,1986,31600,2683,,,0.418380889
2020/08/08,Switzerland,8668895,835724,36451,1986,31900,2565,,,0.42048035
2020/08/09,Switzerland,8668895,840409,36603,1986,32300,2317,,,0.422233745
2020/08/10,Switzerland,8668895,842509,36708,1987,32400,2321,,,0.423444972
2020/08/11,Switzerland,8668895,847325,36895,1990,32400,2505,,,0.42560211
2020/08/12,Switzerland,8668895,854885,37169,1991,32700,2478,,,0.428762835
2020/08/13,Switzerland,8668895,861555,37403,1991,32700,2712,,,0.431462141
2020/08/14,Switzerland,8668895,868886,37671,1991,32900,2780,,,0.434553654
2020/08/15,Switzerland,8668895,876065,37924,1991,33200,2733,,,0.437472135
2020/08/16,Switzerland,8668895,881683,38124,1991,33300,2833,,,0.439779234
2020/08/17,Switzerland,8668895,884472,38252,1991,33300,2961,,,0.441255777
2020/08/18,Switzerland,8668895,890289,38449,1992,33500,2957,,,0.44352827
2020/08/19,Switzerland,8668895,901074,38760,1996,33500,3264,,,0.447115809
2020/08/20,Switzerland,8668895,910283,39026,1998,33900,3128,,,0.450184251
2020/08/21,Switzerland,8668895,920489,39332,2000,33900,3432,,,0.453714112
2020/08/22,Switzerland,8668895,930416,39627,2000,34100,3527,,,0.457117084
2020/08/23,Switzerland,8668895,937448,39903,2001,34400,3502,,,0.46030088
2020/08/24,Switzerland,8668895,941798,40060,2001,34400,3659,,,0.462111953
2020/08/25,Switzerland,8668895,948439,40262,2002,34400,3860,,,0.464442123
2020/08/26,Switzerland,8668895,962895,40645,2003,34800,3842,,,0.468860218
2020/08/27,Switzerland,8668895,975563,41006,2003,34800,4203,,,0.473024532
2020/08/28,Switzerland,8668895,988383,41346,2004,34800,4542,,,0.4769466
2020/08/29,Switzerland,8668895,1000884,41722,2005,35200,4517,,,0.481283947
2020/08/30,Switzerland,8668895,1010948,42014,2005,35800,4209,,,0.484652312
2020/08/31,Switzerland,8668895,1015686,42177,2006,36100,4071,,,0.486532597
2020/09/01,Switzerland,8668895,1023203,42393,2011,36300,4082,,,0.489024264
2020/09/02,Switzerland,8668895,1039741,42763,2011,36500,4252,,,0.493292398
2020/09/03,Switzerland,8668895,1054652,43127,2013,36500,4614,,,0.497491318
2020/09/04,Switzerland,8668895,1070910,43532,2013,36500,5019,,,0.502163194
2020/09/05,Switzerland,8668895,1085932,43957,2013,37100,4844,,,0.507065779
2020/09/06,Switzerland,8668895,1098540,44401,2013,37100,5288,,,0.512187539
2020/09/07,Switzerland,8668895,1103149,44592,2014,37700,4878,,,0.514390819
2020/09/08,Switzerland,8668895,1111984,44837,2018,37700,5119,,,0.517217016
2020/09/09,Switzerland,8668895,1129549,45306,2019,38100,5187,,,0.522627163
2020/09/10,Switzerland,8668895,1145949,45711,2020,38100,5591,,,0.527299039
2020/09/11,Switzerland,8668895,1162236,46239,2020,38100,6119,,,0.53338978
2020/09/12,Switzerland,8668895,1173798,46704,2020,38500,6184,,,0.538753786
2020/09/13,Switzerland,8668895,1186824,47179,2021,38900,6258,,,0.544233146
2020/09/14,Switzerland,8668895,1193180,47436,2025,39600,5811,,,0.547197769
2020/09/15,Switzerland,8668895,1203997,47751,2028,39900,5823,,,0.55083145
2020/09/16,Switzerland,8668895,1221858,48265,2039,39900,6326,,,0.556760694
2020/09/17,Switzerland,8668895,1237621,48795,2042,39900,6853,,,0.562874507
2020/09/18,Switzerland,8668895,1251614,49283,2045,40500,6738,,,0.568503829
2020/09/19,Switzerland,8668895,1251614,49283,2045,40500,6738,,,0.568503829
2020/09/20,Switzerland,8668895,1251614,49283,2045,40500,6738,,,0.568503829
2020/04/18,Taiwan,23826600,52445,398,6,178,214,,,0.001670402
2020/04/19,Taiwan,23826600,53005,420,6,189,225,,,0.001762736
2020/04/20,Taiwan,23826600,53632,422,6,203,213,,,0.00177113
2020/04/21,Taiwan,23826600,55476,425,6,217,202,,,0.001783721
2020/04/22,Taiwan,23826600,56853,426,6,236,184,,,0.001787918
2020/04/23,Taiwan,23826600,58003,427,6,253,168,,,0.001792115
2020/04/24,Taiwan,23826600,59026,428,6,264,158,,,0.001796312
2020/04/25,Taiwan,23826600,59840,429,6,275,148,,,0.001800509
2020/04/26,Taiwan,23826600,60459,429,6,281,142,,,0.001800509
2020/04/27,Taiwan,23826600,61684,429,6,290,133,,,0.001800509
2020/04/28,Taiwan,23826600,61684,429,6,307,116,,,0.001800509
2020/04/29,Taiwan,23826600,62368,429,6,311,112,,,0.001800509
2020/04/30,Taiwan,23826600,62844,429,6,322,101,,,0.001800509
2020/05/01,Taiwan,23826600,63340,429,6,324,99,,,0.001800509
2020/05/02,Taiwan,23826600,64094,432,6,332,94,,,0.0018131
2020/05/03,Taiwan,23826600,64094,432,6,332,94,,,0.0018131
2020/05/04,Taiwan,23826600,64436,438,6,334,98,,,0.001838282
2020/05/05,Taiwan,23826600,64958,438,6,334,98,,,0.001838282
2020/05/06,Taiwan,23826600,65589,439,6,339,94,,,0.001842479
2020/05/07,Taiwan,23826600,66046,440,6,347,87,,,0.001846676
2020/05/08,Taiwan,23826600,66460,440,6,355,79,,,0.001846676
2020/05/09,Taiwan,23826600,66861,440,6,361,73,,,0.001846676
2020/05/10,Taiwan,23826600,67133,440,6,366,68,,,0.001846676
2020/05/11,Taiwan,23826600,67400,440,7,368,65,,,0.001846676
2020/05/12,Taiwan,23826600,68107,440,7,372,61,,,0.001846676
2020/05/13,Taiwan,23826600,68107,440,7,375,58,,,0.001846676
2020/05/14,Taiwan,23826600,68335,440,7,383,50,,,0.001846676
2020/05/15,Taiwan,23826600,68659,440,7,387,46,,,0.001846676
2020/05/16,Taiwan,23826600,68988,440,7,389,44,,,0.001846676
2020/05/17,Taiwan,23826600,69206,440,7,395,38,,,0.001846676
2020/05/18,Taiwan,23826600,69395,440,7,398,35,,,0.001846676
2020/05/19,Taiwan,23826600,69395,440,7,401,32,,,0.001846676
2020/05/20,Taiwan,23826600,69876,440,7,402,31,,,0.001846676
2020/05/21,Taiwan,23826600,70338,441,7,407,27,,,0.001850873
2020/05/22,Taiwan,23826600,70338,441,7,408,26,,,0.001850873
2020/05/23,Taiwan,23826600,70526,441,7,411,23,,,0.001850873
2020/05/24,Taiwan,23826600,70697,441,7,414,20,,,0.001850873
2020/05/25,Taiwan,23826600,70880,441,7,415,19,,,0.001850873
2020/05/26,Taiwan,23826600,71101,441,7,416,18,,,0.001850873
2020/05/27,Taiwan,23826600,71405,441,7,419,15,,,0.001850873
2020/05/28,Taiwan,23826600,71581,441,7,420,14,,,0.001850873
2020/05/29,Taiwan,23826600,71750,442,7,420,15,,,0.00185507
2020/05/30,Taiwan,23826600,71909,442,7,421,14,,,0.00185507
2020/05/31,Taiwan,23826600,72082,442,7,423,12,,,0.00185507
2020/06/01,Taiwan,23826600,72319,443,7,427,9,,,0.001859267
2020/06/02,Taiwan,23826600,72683,443,7,427,9,,,0.001859267
2020/06/03,Taiwan,23826600,72683,443,7,428,8,,,0.001859267
2020/06/04,Taiwan,23826600,72683,443,7,428,8,,,0.001859267
2020/06/05,Taiwan,23826600,73040,443,7,429,7,,,0.001859267
2020/06/06,Taiwan,23826600,73225,443,7,429,7,,,0.001859267
2020/06/07,Taiwan,23826600,73471,443,7,430,6,,,0.001859267
2020/06/08,Taiwan,23826600,73601,443,7,430,6,,,0.001859267
2020/06/09,Taiwan,23826600,73751,443,7,430,6,,,0.001859267
2020/06/10,Taiwan,23826600,73751,443,7,431,5,,,0.001859267
2020/06/11,Taiwan,23826600,73751,443,7,431,5,,,0.001859267
2020/06/12,Taiwan,23826600,73751,443,7,431,5,,,0.001859267
2020/06/13,Taiwan,23826600,73751,443,7,431,5,,,0.001859267
2020/06/14,Taiwan,23826600,73751,443,7,431,5,,,0.001859267
2020/06/15,Taiwan,23826600,74409,445,7,433,5,,,0.001867661
2020/06/16,Taiwan,23826600,74699,445,7,433,5,,,0.001867661
2020/06/17,Taiwan,23826600,74699,445,7,434,4,,,0.001867661
2020/06/18,Taiwan,23826600,74699,446,7,434,5,,,0.001871858
2020/06/19,Taiwan,23826600,74699,446,7,434,5,,,0.001871858
2020/06/20,Taiwan,23826600,74699,446,7,434,5,,,0.001871858
2020/06/21,Taiwan,23826600,74699,446,7,434,5,,,0.001871858
2020/06/22,Taiwan,23826600,75359,446,7,435,4,,,0.001871858
2020/06/23,Taiwan,23826600,75359,446,7,435,4,,,0.001871858
2020/06/24,Taiwan,23826600,75359,446,7,435,4,,,0.001871858
2020/06/25,Taiwan,23826600,75815,447,7,435,5,,,0.001876054
2020/06/26,Taiwan,23826600,76209,447,7,435,5,,,0.001876054
2020/06/27,Taiwan,23826600,76209,447,7,435,5,,,0.001876054
2020/06/28,Taiwan,23826600,76209,447,7,435,5,,,0.001876054
2020/06/29,Taiwan,23826600,76209,447,7,435,5,,,0.001876054
2020/06/30,Taiwan,23826600,76883,447,7,437,3,,,0.001876054
2020/07/01,Taiwan,23826600,76883,447,7,438,2,,,0.001876054
2020/07/02,Taiwan,23826600,77025,448,7,438,3,,,0.001880251
2020/07/03,Taiwan,23826600,77157,449,7,438,4,,,0.001884448
2020/07/04,Taiwan,23826600,77157,449,7,438,4,,,0.001884448
2020/07/05,Taiwan,23826600,77157,449,7,438,4,,,0.001884448
2020/07/06,Taiwan,23826600,77745,449,7,438,4,,,0.001884448
2020/07/07,Taiwan,23826600,77876,449,7,438,4,,,0.001884448
2020/07/08,Taiwan,23826600,78023,449,7,438,4,,,0.001884448
2020/07/09,Taiwan,23826600,78212,449,7,438,4,,,0.001884448
2020/07/10,Taiwan,23826600,78212,451,7,438,6,,,0.001892842
2020/07/11,Taiwan,23826600,78496,451,7,438,6,,,0.001892842
2020/07/12,Taiwan,23826600,78622,451,7,438,6,,,0.001892842
2020/07/13,Taiwan,23826600,78747,451,7,440,4,,,0.001892842
2020/07/14,Taiwan,23826600,78897,451,7,440,4,,,0.001892842
2020/07/15,Taiwan,23826600,78897,451,7,440,4,,,0.001892842
2020/07/16,Taiwan,23826600,79065,452,7,440,5,,,0.001897039
2020/07/17,Taiwan,23826600,79065,454,7,440,7,,,0.001905433
2020/07/18,Taiwan,23826600,79506,454,7,440,7,,,0.001905433
2020/07/19,Taiwan,23826600,79506,455,7,440,8,,,0.00190963
2020/07/20,Taiwan,23826600,79808,455,7,440,8,,,0.00190963
2020/07/21,Taiwan,23826600,79951,455,7,440,8,,,0.00190963
2020/07/22,Taiwan,23826600,80106,455,7,440,8,,,0.00190963
2020/07/23,Taiwan,23826600,80270,455,7,440,8,,,0.00190963
2020/07/24,Taiwan,23826600,80270,458,7,440,11,,,0.001922221
2020/07/25,Taiwan,23826600,80499,458,7,440,11,,,0.001922221
2020/07/26,Taiwan,23826600,80623,458,7,440,11,,,0.001922221
2020/07/27,Taiwan,23826600,80623,462,7,440,15,,,0.001939009
2020/07/28,Taiwan,23826600,80825,467,7,440,20,,,0.001959994
2020/07/29,Taiwan,23826600,81384,467,7,441,19,,,0.001959994
2020/07/30,Taiwan,23826600,81587,467,7,441,19,,,0.001959994
2020/07/31,Taiwan,23826600,81826,467,7,441,19,,,0.001959994
